Subspecies Name,Scientific Name,Region,Physical Characteristics,Coat Variations,Image Path
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\119.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\F694DN5BUVMY_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\4OO4GWVDW43T.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\QSWBPQMQWR59.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\73.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\W6EORI4MZYGG.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\7X9ZTSKFFM0J.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\BO8QWH91PHR0_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\76.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\WM21LTSO82F3.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\Y2KAH8O8BYQ7_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\IE2FPIMCY3L0.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\R1P3I6YGMHAI_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\N0WUIEC14V9G.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\Q77HF4M133EB.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\5JU2JF1T6M77.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\70H4LZD9DJ5Z.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\DTC1OZUZVUYX_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\BO8QWH91PHR0.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\GQODUND5WVDL_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\TJRN7LUF9NVY.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\FVUN1SC7YKHM.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\AEXK0NXM55ZC.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\8.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\QM9AUOXMQ44N_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\F4M52HBT99KV_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\HQG4SIZGFYGS_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\Y03XA07U50MT.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\2K2648GPM6L6_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\X09JA9I9DPJU.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\ZB5Y4JDLSWLP_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\W2EBBIRIQ4R3_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\1A0L2S976V3E.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\31.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\TTP0HZX6AS0T_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\UXB0A9I6531Z_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\ESK7ZYTYPNPX.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\118.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\PYE1HS2MRH6C_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\72.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\145.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\34.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\846NE9WMH6SP.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\JJ4JALQXHDYT.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\LJS7VOXYD2FS.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\P1TVJKF43B0O.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\8THG9TPZ0LF8.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\NCOHLKMIU60F_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\61.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\E78MR648IM8C_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\FC1LQ1T0S64F_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\Y7LGUO160UK1.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\DTI5PP0CSAKD_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\1RWH385BZL35.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\1A0L2S976V3E.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\MI8IAOUJ0R80.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\SBLEYHDZVHKN_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\4Y5U33Q325TF_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\GR8MXUMZVYEL.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\6ZRTYTR8AQF9_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\E29PY8TEFPKY.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\160.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\GDFZC2394P5Z_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\SIV92PB9KTDF_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\IAFZ7EQECSSV_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\GDFZC2394P5Z_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\O4LQGKNB7KCP.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\XE7SGRLQRVR4.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\CH8013Z56J9H_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\100.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\V54Z8W3BO2Q7_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\QM9AUOXMQ44N_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\G5ZNAX96ELL9.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\5GXB9URTV39R.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\78.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\GTPDT5DIQTSU.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\T3EYIDJW9798_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\8BKIP7GETL9C_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\V65NNCDI324X.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\149.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\QYTJNS6QUVPJ.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\WSKZ4GMSSRE5.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\GH0KE9TB8SJW.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\154.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\39BK01SUIKLL.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\52Z0R70S8PMK.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\WQG5C7X394X9.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\NWFOLCHYXSEA_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\60.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\QGMQXE42VHBT.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\YR62OWOJVKFK_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\3HDPG1QOR1TH.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\8BKIP7GETL9C_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\RO8VD13LXLYT_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\WZC4BSSS9U00.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\TMKDRBAUECSV_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\U54CIVQAAIXJ.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\E7HPHFX0BYLS.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\DMOFZ8IIIWZ7.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\N0YLYLAM9M6B_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\KI3NL537ADX5.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\140.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\YP81FN12LBJA_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\NRZVIAY67RQR_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\ZHT9LJWEQR5Q.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\67.jpeg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\QXQZ6LMVNYUO_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\0SFLIN5SNKLP_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\0RAIR0PWFO24.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\H7XE52XM4374_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\T3EYIDJW9798_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\VZS5RKDONBF2.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\RE7PSTUKWUY8_aug.jpg
Arctic Wolf,Canis lupus arctos,Arctic region,"Medium-sized build, thick white fur","Pure white, light gray, yellowish tinges",Dataset\Arctic Wolf\R8MNPQOJ542Q_aug.jpg
